"","1","2","weight"
"7292","Markelle Fultz","Richaun Holmes",1
"7293","Markelle Fultz","Timothe Luwawu-Cabarrot",1
"7294","Markelle Fultz","Jerryd Bayless",1
"7295","Mike Muscala","Zhaire Smith",1
"7296","Mike Muscala","T.J. McConnell",1
"7297","Mike Muscala","Wilson Chandler",1
"7298","Mike Muscala","Furkan Korkmaz",1
"7299","Mike Muscala","Corey Brewer",1
"7300","Mike Muscala","Jonah Bolden",1
"7301","Mike Muscala","Shake Milton",1
"7302","Mike Muscala","Amir Johnson",1
"7303","Mike Muscala","Demetrius Jackson",1
"7304","Mike Muscala","Haywood Highsmith",1
"7305","Mike Muscala","Marco Belinelli",1
"7306","Mike Muscala","Dennis Schroder",4
"7307","Mike Muscala","Damion Lee",1
"7308","Mike Muscala","Dwight Howard",1
"7309","Mike Muscala","Jeff Teague",3
"7310","Mike Muscala","John Jenkins",2
"7311","Mike Muscala","James Nunnally",1
"7312","Zhaire Smith","T.J. McConnell",1
"7313","Zhaire Smith","Wilson Chandler",1
"7314","Zhaire Smith","Furkan Korkmaz",1
"7315","Zhaire Smith","Corey Brewer",1
"7316","Zhaire Smith","Jonah Bolden",1
"7317","Zhaire Smith","Shake Milton",1
"7318","Zhaire Smith","Amir Johnson",1
"7319","Zhaire Smith","Demetrius Jackson",1
"7320","Zhaire Smith","Haywood Highsmith",1
"7321","T.J. McConnell","Wilson Chandler",1
"7322","T.J. McConnell","Furkan Korkmaz",2
"7323","T.J. McConnell","Corey Brewer",1
"7324","T.J. McConnell","Jonah Bolden",1
"7325","T.J. McConnell","Shake Milton",1
"7326","T.J. McConnell","Amir Johnson",2
"7327","T.J. McConnell","Demetrius Jackson",1
"7328","T.J. McConnell","Haywood Highsmith",1
"7329","T.J. McConnell","Richaun Holmes",1
"7330","T.J. McConnell","Timothe Luwawu-Cabarrot",1
"7331","T.J. McConnell","Jerryd Bayless",1
"7332","Wilson Chandler","Furkan Korkmaz",1
"7333","Wilson Chandler","Corey Brewer",3
"7334","Wilson Chandler","Jonah Bolden",1
"7335","Wilson Chandler","Shake Milton",1
"7336","Wilson Chandler","Amir Johnson",1
"7337","Wilson Chandler","Demetrius Jackson",1
"7338","Wilson Chandler","Haywood Highsmith",1
"7339","Wilson Chandler","Andre Iguodala",1
"7340","Wilson Chandler","Raymond Felton",1
"7341","Wilson Chandler","Jamal Crawford",2
"7342","Furkan Korkmaz","Corey Brewer",1
"7343","Furkan Korkmaz","Jonah Bolden",1
"7344","Furkan Korkmaz","Shake Milton",1
"7345","Furkan Korkmaz","Amir Johnson",2
"7346","Furkan Korkmaz","Demetrius Jackson",1
"7347","Furkan Korkmaz","Haywood Highsmith",1
"7348","Furkan Korkmaz","Richaun Holmes",1
"7349","Furkan Korkmaz","Timothe Luwawu-Cabarrot",1
"7350","Furkan Korkmaz","Jerryd Bayless",1
"7351","Corey Brewer","Jonah Bolden",1
"7352","Corey Brewer","Shake Milton",1
"7353","Corey Brewer","Amir Johnson",1
"7354","Corey Brewer","Demetrius Jackson",1
"7355","Corey Brewer","Haywood Highsmith",1
"7356","Corey Brewer","Luol Deng",1
"7357","Corey Brewer","Andrew Bogut",1
"7358","Corey Brewer","Thomas Bryant",1
"7359","Corey Brewer","Trevor Ariza",2
"7360","Corey Brewer","Ryan Anderson",1
"7361","Corey Brewer","Donatas Motiejunas",1
"7362","Corey Brewer","Dwight Howard",1
"7363","Corey Brewer","Andrew Wiggins",1
"7364","Corey Brewer","Gorgui Dieng",2
"7365","Corey Brewer","Dante Cunningham",1
"7366","Corey Brewer","Andre Iguodala",1
"7367","Corey Brewer","Anthony Tolliver",1
"7368","Jonah Bolden","Shake Milton",1
"7369","Jonah Bolden","Amir Johnson",1
"7370","Jonah Bolden","Demetrius Jackson",1
"7371","Jonah Bolden","Haywood Highsmith",1
"7372","Shake Milton","Amir Johnson",1
"7373","Shake Milton","Demetrius Jackson",1
"7374","Shake Milton","Haywood Highsmith",1
"7375","Amir Johnson","Demetrius Jackson",2
"7376","Amir Johnson","Haywood Highsmith",1
"7377","Amir Johnson","Richaun Holmes",1
"7378","Amir Johnson","Timothe Luwawu-Cabarrot",1
"7379","Amir Johnson","Jerryd Bayless",2
"7380","Amir Johnson","Jonas Jerebko",2
"7381","Amir Johnson","DeMar DeRozan",6
"7382","Amir Johnson","Patrick Patterson",1
"7383","Amir Johnson","Rudy Gay",1
"7384","Amir Johnson","Quincy Acy",1
"7385","Amir Johnson","Marco Belinelli",1
"7386","Demetrius Jackson","Haywood Highsmith",1
"7387","Demetrius Jackson","Trevor Ariza",1
"7388","Demetrius Jackson","Isaiah Canaan",1
"7389","Demetrius Jackson","Ryan Anderson",1
"7390","Demetrius Jackson","Jonas Jerebko",1
"7391","LaMarcus Aldridge","DeMar DeRozan",1
"7392","LaMarcus Aldridge","Rudy Gay",2
"7393","LaMarcus Aldridge","Bryn Forbes",3
"7394","LaMarcus Aldridge","Marco Belinelli",1
"7395","LaMarcus Aldridge","Derrick White",2
"7396","LaMarcus Aldridge","Patty Mills",6
"7397","LaMarcus Aldridge","Davis Bertans",3
"7398","LaMarcus Aldridge","Jakob Poeltl",1
"7399","LaMarcus Aldridge","Pau Gasol",3
"7400","LaMarcus Aldridge","Dante Cunningham",3
"7401","LaMarcus Aldridge","Lonnie Walker IV",1
"7402","LaMarcus Aldridge","Donatas Motiejunas",1
"7403","LaMarcus Aldridge","Quincy Pondexter",1
"7404","LaMarcus Aldridge","Drew Eubanks",1
"7405","LaMarcus Aldridge","Chimezie Metu",1
"7406","LaMarcus Aldridge","Jamal Crawford",1
"7407","LaMarcus Aldridge","Raymond Felton",1
"7408","LaMarcus Aldridge","Jerryd Bayless",2
"7409","LaMarcus Aldridge","Anthony Tolliver",1
"7410","DeMar DeRozan","Rudy Gay",2
"7411","DeMar DeRozan","Bryn Forbes",1
"7412","DeMar DeRozan","Marco Belinelli",2
"7413","DeMar DeRozan","Derrick White",1
"7414","DeMar DeRozan","Patty Mills",1
"7415","DeMar DeRozan","Davis Bertans",1
"7416","DeMar DeRozan","Jakob Poeltl",3
"7417","DeMar DeRozan","Pau Gasol",1
"7418","DeMar DeRozan","Dante Cunningham",1
"7419","DeMar DeRozan","Lonnie Walker IV",1
"7420","DeMar DeRozan","Donatas Motiejunas",1
"7421","DeMar DeRozan","Quincy Pondexter",1
"7422","DeMar DeRozan","Drew Eubanks",1
"7423","DeMar DeRozan","Chimezie Metu",1
"7424","DeMar DeRozan","Alfonzo McKinnie",1
"7425","DeMar DeRozan","Patrick Patterson",3
"7426","DeMar DeRozan","Quincy Acy",1
"7427","DeMar DeRozan","Jerryd Bayless",1
"7428","Rudy Gay","Bryn Forbes",2
"7429","Rudy Gay","Marco Belinelli",2
"7430","Rudy Gay","Derrick White",2
"7431","Rudy Gay","Patty Mills",2
"7432","Rudy Gay","Davis Bertans",2
"7433","Rudy Gay","Jakob Poeltl",1
"7434","Rudy Gay","Pau Gasol",4
"7435","Rudy Gay","Dante Cunningham",2
"7436","Rudy Gay","Lonnie Walker IV",1
"7437","Rudy Gay","Donatas Motiejunas",1
"7438","Rudy Gay","Quincy Pondexter",2
"7439","Rudy Gay","Drew Eubanks",1
"7440","Rudy Gay","Chimezie Metu",1
"7441","Rudy Gay","Anthony Tolliver",1
"7442","Rudy Gay","DeMarcus Cousins",4
"7443","Rudy Gay","Quincy Acy",3
"7444","Rudy Gay","Eric Moreland",2
"7445","Rudy Gay","Jimmer Fredette",1
"7446","Rudy Gay","Patrick Patterson",1
"7447","Bryn Forbes","Marco Belinelli",1
"7448","Bryn Forbes","Derrick White",2
"7449","Bryn Forbes","Patty Mills",3
"7450","Bryn Forbes","Davis Bertans",3
"7451","Bryn Forbes","Jakob Poeltl",1
"7452","Bryn Forbes","Pau Gasol",3
"7453","Bryn Forbes","Dante Cunningham",1
"7454","Bryn Forbes","Lonnie Walker IV",1
"7455","Bryn Forbes","Donatas Motiejunas",1
"7456","Bryn Forbes","Quincy Pondexter",1
"7457","Bryn Forbes","Drew Eubanks",1
"7458","Bryn Forbes","Chimezie Metu",1
"7459","Marco Belinelli","Derrick White",1
"7460","Marco Belinelli","Patty Mills",3
"7461","Marco Belinelli","Davis Bertans",1
"7462","Marco Belinelli","Jakob Poeltl",1
"7463","Marco Belinelli","Pau Gasol",1
"7464","Marco Belinelli","Dante Cunningham",1
"7465","Marco Belinelli","Lonnie Walker IV",1
"7466","Marco Belinelli","Donatas Motiejunas",1
"7467","Marco Belinelli","Quincy Pondexter",2
"7468","Marco Belinelli","Drew Eubanks",1
"7469","Marco Belinelli","Chimezie Metu",1
"7470","Marco Belinelli","Dennis Schroder",1
"7471","Marco Belinelli","Damion Lee",1
"7472","Marco Belinelli","Quincy Acy",1
"7473","Marco Belinelli","Eric Moreland",1
"7474","Marco Belinelli","DeMarcus Cousins",1
"7475","Marco Belinelli","Jimmy Butler",1
"7476","Marco Belinelli","Taj Gibson",1
"7477","Marco Belinelli","Luol Deng",1
"7478","Marco Belinelli","Trevor Ariza",2
"7479","Marco Belinelli","Jason Smith",2
"7480","Marco Belinelli","Jerryd Bayless",1
"7481","Derrick White","Patty Mills",2
"7482","Derrick White","Davis Bertans",2
"7483","Derrick White","Jakob Poeltl",1
"7484","Derrick White","Pau Gasol",2
"7485","Derrick White","Dante Cunningham",1
"7486","Derrick White","Lonnie Walker IV",1
"7487","Derrick White","Donatas Motiejunas",1
"7488","Derrick White","Quincy Pondexter",1
"7489","Derrick White","Drew Eubanks",1
"7490","Derrick White","Chimezie Metu",1
"7491","Patty Mills","Davis Bertans",3
"7492","Patty Mills","Jakob Poeltl",1
"7493","Patty Mills","Pau Gasol",3
"7494","Patty Mills","Dante Cunningham",3
"7495","Patty Mills","Lonnie Walker IV",1
"7496","Patty Mills","Donatas Motiejunas",1
"7497","Patty Mills","Quincy Pondexter",1
"7498","Patty Mills","Drew Eubanks",1
"7499","Patty Mills","Chimezie Metu",1
"7500","Patty Mills","Jerryd Bayless",1
"7501","Patty Mills","Anthony Tolliver",1
"7502","Davis Bertans","Jakob Poeltl",1
"7503","Davis Bertans","Pau Gasol",3
"7504","Davis Bertans","Dante Cunningham",1
"7505","Davis Bertans","Lonnie Walker IV",1
"7506","Davis Bertans","Donatas Motiejunas",1
"7507","Davis Bertans","Quincy Pondexter",1
"7508","Davis Bertans","Drew Eubanks",1
"7509","Davis Bertans","Chimezie Metu",1
"7510","Jakob Poeltl","Pau Gasol",1
"7511","Jakob Poeltl","Dante Cunningham",1
"7512","Jakob Poeltl","Lonnie Walker IV",1
"7513","Jakob Poeltl","Donatas Motiejunas",1
"7514","Jakob Poeltl","Quincy Pondexter",1
"7515","Jakob Poeltl","Drew Eubanks",1
"7516","Jakob Poeltl","Chimezie Metu",1
"7517","Jakob Poeltl","Alfonzo McKinnie",1
"7518","Jakob Poeltl","Patrick Patterson",1
"7519","Pau Gasol","Dante Cunningham",1
"7520","Pau Gasol","Lonnie Walker IV",1
"7521","Pau Gasol","Donatas Motiejunas",1
"7522","Pau Gasol","Quincy Pondexter",1
"7523","Pau Gasol","Drew Eubanks",1
"7524","Pau Gasol","Chimezie Metu",1
"7525","Pau Gasol","Jimmy Butler",2
"7526","Pau Gasol","Derrick Rose",2
"7527","Pau Gasol","Taj Gibson",2
"7528","Pau Gasol","Dwight Howard",1
"7529","Pau Gasol","Trevor Ariza",1
"7530","Dante Cunningham","Lonnie Walker IV",1
"7531","Dante Cunningham","Donatas Motiejunas",2
"7532","Dante Cunningham","Quincy Pondexter",2
"7533","Dante Cunningham","Drew Eubanks",1
"7534","Dante Cunningham","Chimezie Metu",1
"7535","Dante Cunningham","DeMarcus Cousins",1
"7536","Dante Cunningham","Jimmer Fredette",2
"7537","Dante Cunningham","Ryan Anderson",2
"7538","Dante Cunningham","Austin Rivers",1
"7539","Dante Cunningham","Gorgui Dieng",1
"7540","Dante Cunningham","Jerryd Bayless",1
"7541","Dante Cunningham","Anthony Tolliver",1
"7542","Lonnie Walker IV","Donatas Motiejunas",1
"7543","Lonnie Walker IV","Quincy Pondexter",1
"7544","Lonnie Walker IV","Drew Eubanks",1
"7545","Lonnie Walker IV","Chimezie Metu",1
"7546","Donatas Motiejunas","Quincy Pondexter",1
"7547","Donatas Motiejunas","Drew Eubanks",1
"7548","Donatas Motiejunas","Chimezie Metu",1
"7549","Donatas Motiejunas","Trevor Ariza",2
"7550","Donatas Motiejunas","Dwight Howard",3
"7551","Donatas Motiejunas","Troy Daniels",2
"7552","Donatas Motiejunas","Isaiah Canaan",2
"7553","Donatas Motiejunas","Patrick Patterson",1
"7554","Quincy Pondexter","Drew Eubanks",1
"7555","Quincy Pondexter","Chimezie Metu",1
"7556","Quincy Pondexter","Jerryd Bayless",2
"7557","Quincy Pondexter","Trevor Ariza",1
"7558","Quincy Pondexter","Jason Smith",1
"7559","Drew Eubanks","Chimezie Metu",1
"7560","Devin Booker","T.J. Warren",1
"7561","Devin Booker","Deandre Ayton",1
"7562","Devin Booker","Trevor Ariza",1
"7563","Devin Booker","Josh Jackson",2
"7564","Devin Booker","Mikal Bridges",1
"7565","Devin Booker","Richaun Holmes",1
"7566","Devin Booker","Jamal Crawford",1
"7567","Devin Booker","Troy Daniels",2
"7568","Devin Booker","Isaiah Canaan",1
"7569","Devin Booker","Elie Okobo",1
"7570","Devin Booker","De'Anthony Melton",1
"7571","Devin Booker","Dragan Bender",3
"7572","Devin Booker","Jimmer Fredette",1
"7573","Devin Booker","Emanuel Terry",1
"7574","Devin Booker","Tyson Chandler",4
"7575","Devin Booker","Ryan Anderson",1
"7576","Devin Booker","Quincy Acy",1
"7577","Devin Booker","Eric Moreland",1
"7578","Devin Booker","Jawun Evans",1
"7579","Devin Booker","George King",1
"7580","Devin Booker","John Jenkins",1
"7581","Devin Booker","Markieff Morris",1
"7582","Devin Booker","Jordan McRae",1
"7583","T.J. Warren","Deandre Ayton",1
"7584","T.J. Warren","Trevor Ariza",1
"7585","T.J. Warren","Josh Jackson",1
"7586","T.J. Warren","Mikal Bridges",1
"7587","T.J. Warren","Richaun Holmes",1
"7588","T.J. Warren","Jamal Crawford",1
"7589","T.J. Warren","Troy Daniels",1
"7590","T.J. Warren","Isaiah Canaan",1
"7591","T.J. Warren","Elie Okobo",1
"7592","T.J. Warren","De'Anthony Melton",1
"7593","T.J. Warren","Dragan Bender",1
"7594","T.J. Warren","Jimmer Fredette",1
"7595","T.J. Warren","Emanuel Terry",1
"7596","T.J. Warren","Tyson Chandler",1
"7597","T.J. Warren","Ryan Anderson",1
"7598","T.J. Warren","Quincy Acy",1
"7599","T.J. Warren","Eric Moreland",1
"7600","T.J. Warren","Jawun Evans",1
"7601","T.J. Warren","George King",1
"7602","Deandre Ayton","Trevor Ariza",1
"7603","Deandre Ayton","Josh Jackson",1
"7604","Deandre Ayton","Mikal Bridges",1
"7605","Deandre Ayton","Richaun Holmes",1
"7606","Deandre Ayton","Jamal Crawford",1
"7607","Deandre Ayton","Troy Daniels",1
"7608","Deandre Ayton","Isaiah Canaan",1
"7609","Deandre Ayton","Elie Okobo",1
"7610","Deandre Ayton","De'Anthony Melton",1
"7611","Deandre Ayton","Dragan Bender",1
"7612","Deandre Ayton","Jimmer Fredette",1
"7613","Deandre Ayton","Emanuel Terry",1
"7614","Deandre Ayton","Tyson Chandler",1
"7615","Deandre Ayton","Ryan Anderson",1
"7616","Deandre Ayton","Quincy Acy",1
"7617","Deandre Ayton","Eric Moreland",1
"7618","Deandre Ayton","Jawun Evans",1
"7619","Deandre Ayton","George King",1
"7620","Trevor Ariza","Josh Jackson",1
"7621","Trevor Ariza","Mikal Bridges",1
"7622","Trevor Ariza","Richaun Holmes",1
"7623","Trevor Ariza","Jamal Crawford",3
"7624","Trevor Ariza","Troy Daniels",2
"7625","Trevor Ariza","Isaiah Canaan",3
"7626","Trevor Ariza","Elie Okobo",1
"7627","Trevor Ariza","De'Anthony Melton",1
"7628","Trevor Ariza","Dragan Bender",1
"7629","Trevor Ariza","Jimmer Fredette",1
"7630","Trevor Ariza","Emanuel Terry",1
"7631","Trevor Ariza","Tyson Chandler",1
"7632","Trevor Ariza","Ryan Anderson",3
"7633","Trevor Ariza","Quincy Acy",1
"7634","Trevor Ariza","Eric Moreland",1
"7635","Trevor Ariza","Jawun Evans",1
"7636","Trevor Ariza","George King",1
"7637","Trevor Ariza","Dwight Howard",4
"7638","Trevor Ariza","Bradley Beal",2
"7639","Trevor Ariza","John Wall",2
"7640","Trevor Ariza","Shaun Livingston",1
"7641","Trevor Ariza","Jason Smith",2
"7642","Trevor Ariza","Jerryd Bayless",1
"7643","Josh Jackson","Mikal Bridges",1
"7644","Josh Jackson","Richaun Holmes",1
"7645","Josh Jackson","Jamal Crawford",1
"7646","Josh Jackson","Troy Daniels",2
"7647","Josh Jackson","Isaiah Canaan",1
"7648","Josh Jackson","Elie Okobo",1
"7649","Josh Jackson","De'Anthony Melton",1
"7650","Josh Jackson","Dragan Bender",2
"7651","Josh Jackson","Jimmer Fredette",1
"7652","Josh Jackson","Emanuel Terry",1
"7653","Josh Jackson","Tyson Chandler",2
"7654","Josh Jackson","Ryan Anderson",1
"7655","Josh Jackson","Quincy Acy",1
"7656","Josh Jackson","Eric Moreland",1
"7657","Josh Jackson","Jawun Evans",1
"7658","Josh Jackson","George King",1
"7659","Mikal Bridges","Richaun Holmes",1
"7660","Mikal Bridges","Jamal Crawford",1
"7661","Mikal Bridges","Troy Daniels",1
"7662","Mikal Bridges","Isaiah Canaan",1
"7663","Mikal Bridges","Elie Okobo",1
"7664","Mikal Bridges","De'Anthony Melton",1
"7665","Mikal Bridges","Dragan Bender",1
"7666","Mikal Bridges","Jimmer Fredette",1
"7667","Mikal Bridges","Emanuel Terry",1
"7668","Mikal Bridges","Tyson Chandler",1
"7669","Mikal Bridges","Ryan Anderson",1
"7670","Mikal Bridges","Quincy Acy",1
"7671","Mikal Bridges","Eric Moreland",1
"7672","Mikal Bridges","Jawun Evans",1
"7673","Mikal Bridges","George King",1
"7674","Richaun Holmes","Jamal Crawford",1
"7675","Richaun Holmes","Troy Daniels",1
"7676","Richaun Holmes","Isaiah Canaan",2
"7677","Richaun Holmes","Elie Okobo",1
"7678","Richaun Holmes","De'Anthony Melton",1
"7679","Richaun Holmes","Dragan Bender",1
"7680","Richaun Holmes","Jimmer Fredette",1
"7681","Richaun Holmes","Emanuel Terry",1
"7682","Richaun Holmes","Tyson Chandler",1
"7683","Richaun Holmes","Ryan Anderson",1
"7684","Richaun Holmes","Quincy Acy",1
"7685","Richaun Holmes","Eric Moreland",1
"7686","Richaun Holmes","Jawun Evans",1
"7687","Richaun Holmes","George King",1
"7688","Richaun Holmes","Timothe Luwawu-Cabarrot",1
"7689","Richaun Holmes","Jerryd Bayless",2
"7690","Richaun Holmes","Jerami Grant",2
"7691","Richaun Holmes","Nerlens Noel",2
"7692","Richaun Holmes","Chasson Randle",1
"7693","Jamal Crawford","Troy Daniels",1
"7694","Jamal Crawford","Isaiah Canaan",1
"7695","Jamal Crawford","Elie Okobo",1
"7696","Jamal Crawford","De'Anthony Melton",1
"7697","Jamal Crawford","Dragan Bender",1
"7698","Jamal Crawford","Jimmer Fredette",1
"7699","Jamal Crawford","Emanuel Terry",1
"7700","Jamal Crawford","Tyson Chandler",4
"7701","Jamal Crawford","Ryan Anderson",1
"7702","Jamal Crawford","Quincy Acy",1
"7703","Jamal Crawford","Eric Moreland",1
"7704","Jamal Crawford","Jawun Evans",1
"7705","Jamal Crawford","George King",1
"7706","Jamal Crawford","Karl-Anthony Towns",1
"7707","Jamal Crawford","Jimmy Butler",1
"7708","Jamal Crawford","Andrew Wiggins",1
"7709","Jamal Crawford","Jeff Teague",3
"7710","Jamal Crawford","Taj Gibson",1
"7711","Jamal Crawford","Tyus Jones",1
"7712","Jamal Crawford","Gorgui Dieng",1
"7713","Jamal Crawford","Justin Patton",1
"7714","Jamal Crawford","Raymond Felton",2
"7715","Jamal Crawford","Austin Rivers",2
"7716","Troy Daniels","Isaiah Canaan",3
"7717","Troy Daniels","Elie Okobo",1
"7718","Troy Daniels","De'Anthony Melton",1
"7719","Troy Daniels","Dragan Bender",2
"7720","Troy Daniels","Jimmer Fredette",1
"7721","Troy Daniels","Emanuel Terry",1
"7722","Troy Daniels","Tyson Chandler",2
"7723","Troy Daniels","Ryan Anderson",1
"7724","Troy Daniels","Quincy Acy",1
"7725","Troy Daniels","Eric Moreland",1
"7726","Troy Daniels","Jawun Evans",1
"7727","Troy Daniels","George King",1
"7728","Troy Daniels","Dwight Howard",2
"7729","Isaiah Canaan","Elie Okobo",1
"7730","Isaiah Canaan","De'Anthony Melton",1
"7731","Isaiah Canaan","Dragan Bender",1
"7732","Isaiah Canaan","Jimmer Fredette",1
"7733","Isaiah Canaan","Emanuel Terry",1
"7734","Isaiah Canaan","Tyson Chandler",1
"7735","Isaiah Canaan","Ryan Anderson",2
"7736","Isaiah Canaan","Quincy Acy",1
"7737","Isaiah Canaan","Eric Moreland",1
"7738","Isaiah Canaan","Jawun Evans",1
"7739","Isaiah Canaan","George King",1
"7740","Isaiah Canaan","Jimmy Butler",1
"7741","Isaiah Canaan","Taj Gibson",1
"7742","Isaiah Canaan","Jerami Grant",1
"7743","Isaiah Canaan","Nerlens Noel",1
"7744","Isaiah Canaan","Dwight Howard",2
"7745","Elie Okobo","De'Anthony Melton",1
"7746","Elie Okobo","Dragan Bender",1
"7747","Elie Okobo","Jimmer Fredette",1
"7748","Elie Okobo","Emanuel Terry",1
"7749","Elie Okobo","Tyson Chandler",1
"7750","Elie Okobo","Ryan Anderson",1
"7751","Elie Okobo","Quincy Acy",1
"7752","Elie Okobo","Eric Moreland",1
"7753","Elie Okobo","Jawun Evans",1
"7754","Elie Okobo","George King",1
"7755","De'Anthony Melton","Dragan Bender",1
"7756","De'Anthony Melton","Jimmer Fredette",1
"7757","De'Anthony Melton","Emanuel Terry",1
"7758","De'Anthony Melton","Tyson Chandler",1
"7759","De'Anthony Melton","Ryan Anderson",1
"7760","De'Anthony Melton","Quincy Acy",1
"7761","De'Anthony Melton","Eric Moreland",1
"7762","De'Anthony Melton","Jawun Evans",1
"7763","De'Anthony Melton","George King",1
"7764","Dragan Bender","Jimmer Fredette",1
"7765","Dragan Bender","Emanuel Terry",1
"7766","Dragan Bender","Tyson Chandler",3
"7767","Dragan Bender","Ryan Anderson",1
"7768","Dragan Bender","Quincy Acy",1
"7769","Dragan Bender","Eric Moreland",1
"7770","Dragan Bender","Jawun Evans",1
"7771","Dragan Bender","George King",1
"7772","Dragan Bender","John Jenkins",1
"7773","Jimmer Fredette","Emanuel Terry",1
"7774","Jimmer Fredette","Tyson Chandler",1
"7775","Jimmer Fredette","Ryan Anderson",3
"7776","Jimmer Fredette","Quincy Acy",2
